author,published_at,like_count,text,public
@eastaviator5041,2025-04-19T05:45:31Z,0,"sudah terlihat jelas sekali lah ini program aneh dengan anggaran jumbo dan audit yg tidak jelas. selain itu juga tidak tepat sasaran, harusnya yg diberi MBG keluarga miskin saja. ditambah tidak ada laporan kandungan &quot;gizi&quot;nya juga seperti apa, apakah dengan ada sepotong ayam, sayur dan nasi sudah mencukupi gizi anak2 tersebut? bahkan di bulan puasa ada liputan menu MBG hanya telur rebus, biskuat dan susu bantal, apa itu masih tergolong mencukupi gizi?",TRUE
@LennyErmadya,2025-04-19T05:45:28Z,0,Aku sih YES banget Bocoralus,TRUE
@arozatulozalukhu2670,2025-04-19T05:45:14Z,0,Mantap  bosssss😂😂😂😂😂,TRUE
@suwadiwadi6538,2025-04-19T05:45:11Z,0,Hapus makan gratis perluas infratruktor terutama dipededaan,TRUE
@ah_channel007,2025-04-19T05:45:10Z,1,"Ujung2nya program2 yg dijanjikan hanya utk bancakan kroni2 presiden terpilih, weleh podo wae senengnya KKN bagi2 proyek, memang itu duit siapa? Sontoloyo kabeh!!!",TRUE
@ianagustian,2025-04-19T05:45:06Z,0,diungkap sekarang eksekusinya nnt 10thn kedepan.,TRUE
@alinurdin1691,2025-04-19T05:45:04Z,0,Dari awal gk pernah setuju program ini dn program lain yg bagi2 uang / bahan makanan menurut saya labih penting pendidikan,TRUE
@huseinbeta6127,2025-04-19T05:45:01Z,0,"Saya pendukung majalah Tempo, khususnya Program unggulannya BOCOR HALUS.",TRUE
@papangabdullah-rd2ez,2025-04-19T05:44:44Z,0,PRAK PRABOWO MESTINYA KASATRIA GK USAH MALU...LEBIH BAIK MBG INI DIHENTIKAN SAJA...KRN MANFAATNYA SAMA RESIKONYA BESARAN RESIKONYA...,TRUE
@ahmadsahlan9350,2025-04-19T05:44:42Z,0,Semoga saja negara ini segera bankrut sehingga  perampok2 uang negara tidak lagi dapat merampoknya!,TRUE
@xiangxiang1419,2025-04-19T05:44:42Z,0,Pantesan ngotot bener dia 🤣🤣🤣🤣,TRUE
@ngatirinlestari1327,2025-04-19T05:44:38Z,0,Nah gitu tempo jangan jokowi aja yg lu kuliti bowo dan keluarganya juga itu baru siip,TRUE
@queenanne8656,2025-04-19T05:44:22Z,0,"Waaaoooww makin hebat aje ni Proyek MBG, semakin subur ni ladang &quot; Korupsi&quot; nya..mmg tiada duanya , hhhaaahh👍👍👍",TRUE
@YosephTeodorus,2025-04-19T05:44:21Z,11,"Tempo harus bongkar semua kejahatan yang merusak negara, jangan takut apa pun jabatannya,agar penjabat negara yang jahat harus di basmi semuanya.",TRUE
@tinomartin3318,2025-04-19T05:44:10Z,0,Harus beli majalahnya nih. Seru...,TRUE
@WakwawWikwiw-x4h,2025-04-19T05:44:06Z,0,Duid duid duid...,TRUE
@MiMing-p4r,2025-04-19T05:44:00Z,0,Sdh dr awal program ini akan jd bancakan kroni&quot;nya,TRUE
@harisyamsuddin652,2025-04-19T05:43:58Z,0,tempat saya yg garapa ya para anggota partai dan yg terlibat pileg kemaren...😊,TRUE
@niningistiqomah7411,2025-04-19T05:43:56Z,0,Rakyat mendukungmu tempo. Maju terus tempo.,TRUE
@ferakambu2182,2025-04-19T05:43:49Z,0,"Ladang jokowi di infrastrukrur<br>Ladang prabowo di makan bergisi graris (MBG), ga ada gizinya yg ada   isinya KKN",TRUE
@angkiemanoppo,2025-04-19T05:43:49Z,2,Saya pernah ikut rapat  tentang makan bergizi gratis. Yang menjadi pertanyaan saya saat rapat tersebut :<br>1. Siapa yg memasak? Usulan saya yg memasak sebaiknya UMKM ibu2 yg jualan nasi uduk gorengan dll di seputaran sekolah tersebut. Paling tidak pemberdayaan bagi ibu2 industri rumahan dilingkungan sekolah tersebut. <br><br>2. Sekolah mana saja yg disasar kalau sekolah swasta yg elite apakah mereka mau menerima makanan 20ribu sementara makanan mereka dirumah 50ribu????<br><br>3. Bagaimana mereka yg homeschooling atau mereka yg sekolah di SLB yg alergi tepung seperti anak2 autis apakah ada makanan khusus buat mereka???<br><br>Dan masih dalam bentuk masukan belum ada jawabannya 🙏,TRUE
@ZafirAkbar,2025-04-19T05:43:27Z,1,Mantaaaaap tempo selalu the best...salut...tiada akhir,TRUE
@hwhw7793,2025-04-19T05:43:24Z,0,"Mantap bocor alus tempo,lanjutkan",TRUE
@DheIsmail,2025-04-19T05:43:23Z,0,Emang bancakan pemenang kok..kompensasi uang lelah,TRUE
@SyaifulSyahri-s3r,2025-04-19T05:43:21Z,0,"Oalah.. Kenapa prabowo kog ngotot merealisasikan MBG walaupun negara gak punya duit, ternyata  ada proyek cuan besar buat orang sekitar prabowo",TRUE
@siabah7910,2025-04-19T05:43:19Z,0,"yakinlah, the most kelakuan binatang para pejabat, jatuh pada negara konoha. Negara lain pejabatnya masih tipis&quot; kelakuan binatangnya, biadab korup.",TRUE
@barbatos.lupusrex-,2025-04-19T05:43:16Z,0,"Mega proyek IKN dan MBG sudah pasti potensi korupsi pasti sangat mungkin terjadi, disana mereka bagi-bagi jatah proyek. Kontraktor dapat proyek, pejabat dapat fee proyek...",TRUE
@Fasloolakita,2025-04-19T05:42:50Z,0,"Bahas ijazah Jokowi dong,,,itu beneran asli atau palsu biar tidak ada dusta diantara masyarakat",TRUE
@kazeabay,2025-04-19T05:42:40Z,0,"Ternyata kenapa mereka begitu ngotot program MBG jalan, ada udang dibalik batu",TRUE
@KELAGGNERT,2025-04-19T05:42:30Z,0,"Seru sih, ada yang mantau",TRUE
@orangawam-999,2025-04-19T05:42:01Z,21,"Saya bangun pagi liat Indonesia cerah, saking cerahnya ampe silau, saking silaunya gak kelihatan borok²nya.<br><br>Dan 58% pun bertepuk tangan 👏👏👏",TRUE
@kadafifajrin,2025-04-19T05:42:01Z,0,no cica no party...wkwkwkkwkwkwwk,TRUE
@anto3548,2025-04-19T05:41:49Z,0,"MBG, food estate gagal",TRUE
@cha_channel5655,2025-04-19T05:41:14Z,0,"Masih ada yg ngikuti pagar laut, kalo ditinggal ntar nguap lagi",TRUE
@asepponi7734,2025-04-19T05:41:08Z,0,"sudah ditebak sih dari pertama, ini program seakan dipaksakan walau sebenarnya negara gak mampu, rencana mereka pasti nyimpen kail kail di vendor untuk tangkap ikan, biaya hampir 1 triliun perhari kalo misal dapat cipratan 5% per senin sampai jumat , bisa dapat satu triliun sebulan lah, siap gas menyongsong 2029 lebih kaya raya lagi..",TRUE
@mamansuherman5467,2025-04-19T05:41:05Z,0,Bongkar terus kebusukan mafia mafia pemerintahan,TRUE
@DamliaLia,2025-04-19T05:40:57Z,0,"Jangan kaget Presiden tiba tiba bertemu Jokowi tiba tiba bertemu Megawati itu karna Gibran sebagai Wapres bisa menghasilkan apa dalam sebuah pembahasan atau dialok, dan kemarin saat Presiden keluar negeri para pejabat tiba tiba mengunjungi Jokowi,itu karna bila pejabat bertemu Gibran persoalan akan lambat karna gibran harus menghubungi jokowi dulu, jadih pejabat lebihbaik bertemu jokowi langsung. Program MBG sebenarnya bisa ditunda hingga Prekonomian normal, tapi kalau MBG ditunda Wapres kerja apa, karna kalau diajak rapat wapres bisa kasih usulan apa.<br>kita butuh Wapres yang Benar benar membantu Presiden, lagipula Gibran itu hanya jadi boneka Jokowi.",TRUE
@meizaharminda9168,2025-04-19T05:40:50Z,0,"Mas pram kok.mendadak &quot;NAIF&quot;? Di indonesia atas nama proyek sekecil a sebesar apapun proyeknya, yg nm nya  indikasi KORUP yo....mesti ada to......!!!!",TRUE
@tobangapatar1357,2025-04-19T05:40:41Z,0,Gak heran ternyata gemoy bangga ada negara lain mau studi banding ke program ini.. eh kenyataannya 😂,TRUE
@speedaddictees,2025-04-19T05:40:35Z,0,namain aja makan gratis bukan makan bergizi,TRUE
@ahyarhudoyo,2025-04-19T05:40:29Z,0,TEMPO investigasi juga hewan2 di Taman Safari.<br>Puluhan Manusia aja mereka siksa.  Sangat mungkin hewan2 di Taman Safari dieksploitasi dan didapat dari cara2 yang ilegal,TRUE
@gusrinachaniago5743,2025-04-19T05:40:29Z,0,Smangat bocor alus,TRUE
@HalalNIB,2025-04-19T05:40:21Z,0,BRAVO TEMPO❤,TRUE
@syoraassegaf8666,2025-04-19T05:40:17Z,0,Kesimpulan yg sok Pintar,TRUE
@JoharK-cg8zh,2025-04-19T05:40:11Z,0,asal bapak senang.,TRUE
@agussusilo7940,2025-04-19T05:40:10Z,0,Masyarakat udah paham klu MBG itu jelas Proyek membalas jasa pilpres.<br>Coba diaudit .,TRUE
@ahmadarifinsyahrambe4516,2025-04-19T05:40:07Z,0,"Entah mental yg mmg sudah begitu atau mmg pengetahuan apa itu tindakan KORUP yg tak memadai. Tapi apapun itu penting untuk menghadirkan pendidikan anti korupsi ke anak2 sedini mgkn di sekolah2 kita, mgkn kdpn kta tak sempat melihat dan menikmati hasil dari pendidikan itu tapi itu untk masa depan indonesia nanti yg lebih baik. Mental pejabat dan masyarakat kita saat ini sudah tak bisa diharap, percayalah jika tdk ada langkah nyata maka mmg gelap lah kita smua, bubar!",TRUE
@dustinpoirier12,2025-04-19T05:40:06Z,0,hadeh proyek berkedok program,TRUE
@SS-sj4ns,2025-04-19T05:40:00Z,0,"MBG proyek bancakan dana korupsi, itulah makanya prabowo ga berani untuk tegaskan dukung UU hukum mati dan rampas aset, lah dia sendiri yg kasi jalan buat pendukung dan orang dekat sebagai bentuk terima kasih, makanya ngotot sama proyek MBG ini, iya emang gratis dari vendor dan ga dibayar sampe sekarang, ud korupsi eh ngerampok vendor lagi 😂",TRUE
@lausdeohendra8927,2025-04-19T05:39:37Z,0,😂😂😂 jadi ingat masa sang mertua yg banyak juga yayasan 😅😅😅 yg ujung2nya adalah yayasan &quot;keluarga&quot;.... Duluuuu ada slogan Indonesia Tinggal Landas dan benar2 terwujud Indonesia Tinggal Di Landassn !!!! <br>Sekarang ada Slogan Menuju Indonesia Emas..... Hmmm ... Apakah nanti akan terwujud juga Indonesia Emas sepuhan ??🤔🤔🤔,TRUE
@kareennabara3838,2025-04-19T05:39:17Z,0,Didaerah ku sampai sekarang blm ada program makan berigizi gratis..😅😅,TRUE
@rihanaabdullah4144,2025-04-19T05:39:17Z,1,"Bocor Alus,inisangat bermanfaat untuk indonesia,dari jaman aku muda mengikuti tempo ini sampai tua,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😅😅😅😅",TRUE
@Abdulkadir_waber,2025-04-19T05:39:14Z,0,"sebenernya gak perlu investigasi untuk mengetahui MBG ini masalah dan ada something. Keliatan banget mana ada makan bergizi budget 10rb, kalau gak di korup dl g mungkin. Gizinnya apa 10rb😂 kalau di angkringan baru mungkin, nasi kucing/oseng tempe 2 (5rb) tempe 2 (2rb) rambak 1 (1rb) es teh (2rb)",TRUE
@p.sudonowaluyanto6060,2025-04-19T05:39:08Z,0,"MBG adalah proses proyek tersendiri, proyek pastilah ada sub to sub nge sub proyek yang notabene pasti lah nominal makan bergizi gratis akan menyusut dan menyusut sampai si penerima ( nasi porsi anak anak, lauk : Ayam/telur, sayur satu takar dan buah pisang kecil/jeruk Mandarin/salak ).<br><br>Om Pram CS, tempo jangan saja INVESTIGASI KASUS YANG HASIL NYA PASTI NEGATIF tetapi lakukan juga INVENTARISASI ( PENCEGAHAN ) dan AUDIT ( HASIL/PRESTASI ).",TRUE
@diwanmalik2778,2025-04-19T05:38:28Z,0,"Negara ini sudah rusak serusak rusaknya, korupsi dmn mana, pembunuhan, pemerkosaan, pengerusakan alam, perbudakan, dsb.. Huftt",TRUE
@rasitto,2025-04-19T05:38:23Z,0,"Dari awal saya sudah yakin ini hanya akan jd bancakan proyek dan saya yakin kolusi, korupsi dan nepotismenya ada di program/proyek ini.",TRUE
@ferdiangunawan1453,2025-04-19T05:38:22Z,1,"Tagline pemerintah :<br>&quot;Apapun proyeknya, wajib ada cuannya&quot;😂<br>&quot;Biar aja generasi bangsa makan sampah, yg penting cuan mereka terus berlimpah&quot;<br>RIP negaraku😢",TRUE
@JoharK-cg8zh,2025-04-19T05:38:22Z,0,penjajah sesungguh nya adalah bangsa mu sendiri.,TRUE
@sugengrawuh5845,2025-04-19T05:38:17Z,1,"Niatnya Prabowo untuk MBG bagus agar ada perputaran ekonomi rakyat,petani, peternak dan nelayan, sayang nya Prabowo cm lempar ide Cul leos,Tampa pengawasan spt KDM dan Amran Sulaeman, akibatnya Prabowo membuka lahan korupsi baru untuk dimanfaatkan oleh pendukungnya. UMKM spt biasa mati tdk disuport pemerintah, peternak petani nelayan diambil hasilnya dibayar seingetnya, Disatu sisi efisiensi hasilnya digarong juga ma pendukungnya.<br>Pa Prabowo musti belajar manajemen pengoperasian lapangan kpd KDM dan Amran Sulaeman.‼️‼️‼️",TRUE
@cintaarifka3906,2025-04-19T05:37:59Z,0,Dari kabinet balas budi lanjut proyek negara balas budi... Kehebatan seorang the real omon omon,TRUE
@Gober7479,2025-04-19T05:37:41Z,0,"Cukup 1 langkah, BOIKOT PAJAK!",TRUE
@SholbiMuhammad-wx9fj,2025-04-19T05:37:29Z,0,"Hallo admin,,,,,tolong di telusuri gimana kelanjutan korupsi pertamina,,,,,apakah hanya berita viral  saja ????kenapa beritanya hilang di telan bumi?????",TRUE
@bekerroom,2025-04-19T05:37:23Z,0,mantap sih anak sekolah dikasih makan 10rb sementara sirkle opa omon2 bisa dapat cuan berkali lipat.,TRUE
@jejaktikus7115,2025-04-19T05:36:44Z,0,"Kalau ini sih bukan investigasi khusus. Semua orang juga tahu. Ya wajarlah para pendukung2 presiden akan bahu membahu menyukseskan program MBG. Kalau bukan mereka siapa lagi??? Mengharapkan penolak MBG yang kerja? Kan ndak mungkin. BGN membutuhkan 5000 SPPG seluruh Indonesia. Jadi semua elemen harus terlibat. Masyarakat luas, pendukung prabowo, katering2, NU, Muhammadiyah. Inilah yang akan menggerakkan ekonomi masyarakat dari bawah. Misal 1 SPPG ada 10 ibu2 yang bekerja. maka akan ada 50.000 lapangam pekerjaan buat ibu2. Belum lagi suplier beras, daging, ikan, sayur dll. Intinya jangan dilihat negatifnya dulu. Semua program pemerintah pasti ada oknum2 yang niat untuk nakal. Tinggal penegakan hukumnya nanti. Lihatlah dari efek domino besar yang akan di timbulkan MBG nanti. Begitu cara melihatnya...😂😂😂😂😂",TRUE
@MulyadiMulyadi-ck4qt,2025-04-19T05:36:41Z,0,"HAI ! Adik2, Anak2 Ku, Makanlah kamu sekenyang2nya sebelum kamu memberi makan anak sekolah.",TRUE
@bambangsugiri983,2025-04-19T05:36:38Z,0,"Akhirnya semua terbelalak, melanjutkan program hilirisasi jokowi maksudnya garong duid negara makin edan edanan dan aman karena penegakan hukum sudah dilumpuhkan 😮😮",TRUE
@rihanaabdullah4144,2025-04-19T05:36:36Z,24,Aku sangat mendukung tempo  ❤❤❤❤❤❤❤❤❤❤❤,TRUE
@monikalisti347,2025-04-19T05:36:28Z,0,Lebih baik sekolah gratis dari makan gratis . Indonesia blom siap,TRUE
@MaksatinPasaribu,2025-04-19T05:36:13Z,0,"MBG adalah proyek KKN, yang diperuntukkan untuk kroni dan pendukung Prabowo, dari awal itu sudah bisa diprediksi akan jadi lahan Bancakan bagi para pendukung Prabowo. Jadi MBG itu pada dasarnya dianggarkan untuk para pendukung Prabowo yg TDK kebagian di kabinet dan komisaris di bumn",TRUE
@MikosDewantara,2025-04-19T05:36:09Z,0,"Bener kata Rikang, jangan sebut MBG itu program tapi yang benar adalah PROJECT MBG",TRUE
@TholibJaelani,2025-04-19T05:36:07Z,0,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a>",TRUE
@eriktea7346,2025-04-19T05:35:54Z,0,Apapun itu urusan duit pasti boncos . <br>bravo koruptor Indonesia 86,TRUE
@evilusiana8959,2025-04-19T05:35:52Z,0,Di saat rame tentang jokowi tempo mengkritisi prabowo,TRUE
@rihanaabdullah4144,2025-04-19T05:35:51Z,7,"Saya paling senang menuntun bocor tempo ini  tau kelakuan urang 2serakah,❤❤❤❤❤❤jeddah hadir 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉",TRUE
@RatnahHarahap-sf7xd,2025-04-19T05:35:23Z,1,Bocor Alus. mantapp..kerenn,TRUE
@budirahayu6477,2025-04-19T05:35:07Z,0,Cuma Tempo yg bener &amp; berani...,TRUE
@ariefrahcman2556,2025-04-19T05:35:04Z,0,Bocor alus... Mereka gak kwatir kecuali bocor robek besar harus Ganti baru,TRUE
@imassuryati8471,2025-04-19T05:34:55Z,0,Ter insipirasi ransum di barak 😂😂😂😂🎉🎉🎉🎉,TRUE
@sandranaAlfa,2025-04-19T05:34:47Z,0,Tempo makin makyuss aja. Kirim ekor babi ke Hasan Babi bang Tempo. Biar Hasan Babi cerdas sop buntut babi😂,TRUE
@AnSori-w9i,2025-04-19T05:34:37Z,0,"Pemimpin negeri ini lucu sll buat bntuan yg tunai,,knp gx ubah sistem nya,,sekolah gratis,berobat gratis,buruh petani nelayan bahan penddukung nya d stabil kan,,hukum d tegak kan,,,pasti sejahtera rakyt nya,,zeeee malah kasih makan dgn alasan penunjang IQ ,,jgn2 jadi buat bacakan makan bareng para oknum",TRUE
@landlord6380,2025-04-19T05:34:30Z,0,😁👍🏻👍🏻,TRUE
@AchmadDjunaedy-mc6ey,2025-04-19T05:34:29Z,0,"Masyarakat perlu lapangan kerja, kesehatan &amp; pendidikan terjangkau... program makan gratis, gak perlu koar² masjid² sdh melakukan",TRUE
@mrrjra5587,2025-04-19T05:34:26Z,0,MBG dengan alih alih menaikkan gizi tapi dilapangan dan banyak penelitian itu minim efek. Namun maximal efek terhadap boncos dan proyek hadiah kecil berbalut program.,TRUE
@wirocokro3002,2025-04-19T05:34:14Z,0,Siapa partai yg berkuasa disitulah kesempatan menikmati wanginya korupsi,TRUE
@imassuryati8471,2025-04-19T05:34:00Z,0,Proyek makan gratis 😂😂😂😂🎉🎉🎉🎉,TRUE
@arifrahman4847,2025-04-19T05:33:58Z,1,Akhirnya jadi bancakan jg 🤦,TRUE
@Wong_70,2025-04-19T05:33:54Z,0,Sayang kalau gak di korupsi😂<br><br>Kasihan pendukungnya wowo kalau gak bisa korupsi,TRUE
@slametnurodin,2025-04-19T05:33:54Z,0,Nah ini bahasan yang saya tunggu tunggu.<br>Yang menikmati ya dibelakang meja diatas kursi,TRUE
@suryantarisetiawan8067,2025-04-19T05:33:52Z,0,"Dari sejak digagas jg rakyat waras sdh tahu, modus Proyek MBG ini. So make sense kan kalau Presiden Omon2 sangat tdk tega &amp; mengasihi para koruptor! Apalg sekarang yg terlibat circle dia! No hope",TRUE
@ghostdoc1340,2025-04-19T05:33:53Z,0,71Triliun dipakai buat bangun sarana prasarana pendidikan dan perbaikan jalan2 pastinya lebih bermanfaat,TRUE
@csgthart,2025-04-19T05:33:49Z,0,"TINGGAL GRUP TEMPO...HARAPAN KITA.....ROCKY GERUNG, NAJWA PUN SUDAH MULAI HATI HATI....🙂",TRUE
@DartoYudhi,2025-04-19T05:33:42Z,0,"Tempo top, trus berkarya utk anak bangsa, tempo bukan penakut",TRUE
@MarutoJaya-gm2sn,2025-04-19T05:33:36Z,0,"Dari dulu makan bergizi gratis saya tdk setuju,bikin program sekolah gratis dari SD sampe kuliah bila perlu,,jadi yg ga punya masalah biaya bisa sekolah tinggi,ini program bukanya bikin bagus malah bnyak yg di rugikan,,",TRUE
@fotogarfersunday4191,2025-04-19T05:33:35Z,0,gue bukan voter 02,TRUE
@ritadaryono-ek4lf,2025-04-19T05:33:33Z,0,"Mantab bos, proyek bergizi gratis....dr awal.sdh sy duga, pasti ini kue manis yg bakal dibagi2 buat kalangan mereka",TRUE
@antonwahyukuncoro4814,2025-04-19T05:33:20Z,0,Ini yg sy tunggu2 d tiap hr sabtu..acara bocor halus yg ok banget beritanya...👍👍👍,TRUE
@thiaarnott88,2025-04-19T05:33:15Z,0,"Banyak warga yg tinggal di Perth Western Australia , lebih percaya ke Pram,rIkang, Hussein, chicha  khususnya👍👏🙏👆 dkk di group tempo..mereka berani menyebut nama dan facts ❤❤ Indonesia aduh memalukan..dibawah si Gibran sbg wapres👹..",TRUE
@akhmadrofikchannel2542,2025-04-19T05:33:13Z,0,dengwr² sih gitu. sirkel sangat berpengaruh plus minyaknya😂😂😂😂,TRUE
@armawani9717,2025-04-19T05:32:57Z,0,Proyek balas budi bagi pendukung &amp; tim sukses!!,TRUE
@nengahwardana3711,2025-04-19T05:32:40Z,0,"Sampai tgl 20 april 2025,  belum srmua sekolah dapat makan MBG di Bali",TRUE
@MardianaAly-h2o,2025-04-19T05:32:12Z,1,Saya dukung tempo 💪💪,TRUE
@KiaiKampung23,2025-04-19T05:32:11Z,0,"Apa pun programnya, kalau di Indonesia, pasti dikorupsi ... negara konoha🙃",TRUE
@mnursyabani6462,2025-04-19T05:32:07Z,0,"jaman dulu kalo ada aroma korupsi yang nyium jelas kpk, setelah dilemahkan yang baunya jelas juga harus diungkap sama media investigasi",TRUE
@lusibkl1772,2025-04-19T05:31:55Z,2,"Kenyataan yang ada sekarang ini para orangtua banyak yang kena PHK sehingga tidak tertutup kemungkinan mereka yang terkena stunting. Anaknya dapat makan, orangtuanya stunting 😢.",TRUE
@dayatahmad2741,2025-04-19T05:31:42Z,0,Gasss polll tempo...investigasi secara mendalam biar publik tercerahkan. Ini barang menggiurkan para koruptor..!! 😊,TRUE
@MbahJambrong-pd3im,2025-04-19T05:31:37Z,0,👍👍👍👍👍👍👍👍👍,TRUE
@muchammadxanandy6219,2025-04-19T05:31:15Z,0,Tempo bocor Alus memang mantap,TRUE
@duwetwellysonda7232,2025-04-19T05:31:09Z,0,"Maap, apa yg diomongin bocor alus yg dulu2, sekarang gak terbukti sama sekali. Jadi obrolan ini juga sulit bua tf percaya.",TRUE
@faisalesha,2025-04-19T05:31:03Z,0,"sudah diperkirakan sih ini,, bahwa semua akan kecipratan pada waktunya",TRUE
@IrianiHarsiwi,2025-04-19T05:30:56Z,0,TEMPO MEMANG TOP MARKOTOP....BERITA AKURAT &amp; BERANI<br>SUCSES,TRUE
@PonirahYayah,2025-04-19T05:30:53Z,0,Heheheh....goreng ter terus...,TRUE
@irwanmahmudi9484,2025-04-19T05:30:51Z,0,Bocor Alus terus ungkap keculasan2 pejabat yg bermental tikus,TRUE
@wikanbatikdanardono4198,2025-04-19T05:30:46Z,0,Gurihnya micin 😅,TRUE
@PrabowoEdy-y3b,2025-04-19T05:30:29Z,0,"Banyak yg basi, banyak dibawa pulang dikasihkn ayam",TRUE
@IrianiHarsiwi,2025-04-19T05:30:18Z,0,Keren ...<br>Banget berita yg mahal,TRUE
@tukangkuya,2025-04-19T05:30:06Z,0,Apa ad kemungkinan mbg ini lebih difokuskan ke daerah yang mayoritas gerindra biar lebih gampang &quot;konsolidasi&quot; nya? 😂😂,TRUE
@mohamadrizal6165,2025-04-19T05:30:02Z,1,Program MBG ga ada multiplier EFFECT yang impactful dalam kehidupan masyarakat luas. Hanya Makan Budget 10 ribu abis itu kenyang udah ga terlalu bergizi. Program KOLOT yang hanya cocok direalisasikan di tahun 70an atau 80an,TRUE
